5WN,5CNTZ,5CNTR,10WN,10CNTZ,10CNTR
738.08,119.0,31.0,739.73,54.0,368.0
748.96,39.0,228.0,751.06,157.0,292.0
754.48,204.0,344.0,753.0,214.0,175.0
758.66,217.0,338.0,763.11,127.0,346.0
764.55,66.0,81.0,772.79,107.0,256.0
768.1,288.0,219.0,778.21,175.0,359.0
772.83,45.0,52.0,786.78,111.0,208.0
800.47,129.0,360.0,798.91,386.0,13.0
801.38,20.0,367.0,801.24,270.0,172.0
801.89,390.0,258.0,803.46,297.0,215.0
809.92,144.0,30.0,808.22,78.0,294.0
813.97,315.0,71.0,816.06,224.0,157.0
820.77,299.0,334.0,828.63,180.0,211.0
825.46,58.0,64.0,829.51,75.0,348.0
834.6,398.0,75.0,835.04,293.0,65.0
845.55,36.0,327.0,835.42,54.0,321.0
851.66,215.0,118.0,836.22,298.0,71.0
854.5,138.0,360.0,847.15,86.0,314.0
859.44,193.0,296.0,847.26,90.0,334.0
864.68,59.0,266.0,856.31,244.0,119.0
873.31,128.0,297.0,862.71,63.0,344.0
876.54,115.0,109.0,869.58,209.0,137.0
880.79,194.0,236.0,872.52,137.0,261.0
886.23,379.0,195.0,888.56,122.0,310.0
888.8,140.0,34.0,890.47,367.0,25.0
895.54,291.0,124.0,893.17,203.0,254.0
896.51,304.0,254.0,898.04,221.0,285.0
907.09,334.0,58.0,905.95,233.0,258.0
915.29,376.0,183.0,911.72,197.0,306.0
921.72,146.0,348.0,919.14,349.0,49.0
927.98,47.0,153.0,919.74,223.0,246.0
935.97,117.0,207.0,928.83,244.0,170.0
937.23,106.0,212.0,929.42,169.0,209.0
949.48,388.0,85.0,931.08,111.0,282.0
951.82,193.0,308.0,948.92,382.0,7.0
954.29,123.0,139.0,950.93,53.0,295.0
959.65,115.0,333.0,952.22,149.0,185.0
960.92,108.0,235.0,965.15,152.0,158.0
964.37,103.0,96.0,971.1,191.0,169.0
968.15,181.0,90.0,971.44,102.0,374.0
972.7,225.0,341.0,976.88,190.0,155.0
979.16,197.0,369.0,980.39,125.0,395.0
982.67,248.0,292.0,982.25,171.0,352.0
983.37,69.0,8.0,991.85,96.0,339.0
992.82,88.0,114.0,992.39,238.0,200.0
993.2,142.0,268.0,993.43,229.0,127.0
1001.96,126.0,358.0,1005.92,181.0,319.0
1002.58,245.0,151.0,1007.37,140.0,331.0
1007.04,35.0,229.0,1009.2,234.0,232.0
1012.52,220.0,296.0,1009.91,45.0,304.0
1015.62,150.0,23.0,1010.81,263.0,248.0
1021.6,185.0,340.0,1017.4,25.0,325.0
1023.42,189.0,324.0,1022.6,83.0,252.0
1024.83,45.0,146.0,1024.23,66.0,216.0
1031.7,171.0,158.0,1026.36,336.0,89.0
1032.3,162.0,129.0,1029.77,155.0,146.0
1033.66,189.0,352.0,1030.76,118.0,340.0
1038.93,164.0,339.0,1035.09,70.0,211.0
1040.96,317.0,149.0,1040.6,189.0,278.0
1041.6,156.0,127.0,1041.09,266.0,200.0
1044.47,335.0,135.0,1042.14,260.0,188.0
1048.24,25.0,287.0,1045.32,351.0,40.0
1049.54,352.0,280.0,1045.5,287.0,69.0
1049.92,343.0,303.0,1049.92,207.0,252.0
1052.27,113.0,51.0,1050.39,315.0,135.0
1054.53,38.0,289.0,1052.2,337.0,109.0
1067.52,328.0,105.0,1053.99,248.0,332.0
1070.35,227.0,96.0,1057.02,318.0,120.0
1070.81,290.0,99.0,1069.42,377.0,25.0
1073.48,270.0,231.0,1071.79,63.0,123.0
1078.27,111.0,126.0,1078.32,194.0,198.0
1079.4,214.0,293.0,1085.14,106.0,328.0
1093.24,68.0,204.0,1094.48,64.0,244.0
1097.25,108.0,351.0,1095.05,121.0,234.0
1101.38,71.0,97.0,1097.1,134.0,221.0
1108.96,209.0,191.0,1098.23,145.0,268.0
1111.27,205.0,164.0,1106.07,326.0,230.0
1116.59,119.0,67.0,1117.42,390.0,11.0
1117.53,381.0,325.0,1119.05,387.0,19.0
1122.76,366.0,205.0,1125.74,175.0,215.0
1132.34,305.0,223.0,1127.83,173.0,194.0
1142.68,204.0,88.0,1135.53,283.0,126.0
1152.32,150.0,270.0,1144.03,219.0,303.0
1152.56,74.0,227.0,1155.69,16.0,307.0
1170.92,76.0,149.0,1156.9,60.0,181.0
1173.8,112.0,179.0,1173.29,124.0,133.0
1174.07,98.0,202.0,1178.83,129.0,377.0
1178.98,253.0,258.0,1184.15,261.0,53.0
1192.56,342.0,197.0,1193.46,382.0,16.0
1194.24,235.0,301.0,1198.55,179.0,264.0
1196.71,74.0,69.0,1200.61,186.0,235.0
1205.92,392.0,300.0,1207.18,177.0,229.0
1212.25,261.0,324.0,1207.6,342.0,52.0
1219.82,77.0,248.0,1208.47,158.0,264.0
1220.31,85.0,261.0,1213.37,48.0,319.0
1230.17,178.0,344.0,1228.52,132.0,249.0
1233.62,338.0,108.0,1233.25,196.0,362.0
1237.09,198.0,220.0,1238.57,225.0,159.0
1237.27,90.0,336.0,1240.41,346.0,72.0
1238.29,227.0,103.0,1240.43,212.0,263.0
1239.22,263.0,219.0,1241.51,318.0,268.0
1241.33,330.0,266.0,1246.59,90.0,306.0
1245.36,274.0,320.0,1248.36,236.0,98.0
1246.14,319.0,38.0,1249.32,109.0,300.0
1251.25,159.0,56.0,1250.76,303.0,139.0
1253.11,256.0,197.0,1251.69,295.0,87.0
1255.34,345.0,73.0,1255.55,323.0,110.0
1256.33,167.0,36.0,1257.22,135.0,297.0
1259.99,63.0,139.0,1261.44,295.0,297.0
1261.53,93.0,354.0,1265.18,161.0,128.0
1262.32,61.0,113.0,1266.15,202.0,344.0
1269.07,273.0,332.0,1269.5,213.0,131.0
1271.72,82.0,99.0,1274.08,44.0,260.0
1272.92,142.0,317.0,1274.3,34.0,224.0
1273.48,76.0,128.0,1277.62,202.0,270.0
1277.9,248.0,178.0,1282.1,81.0,347.0
1279.92,332.0,58.0,1282.37,17.0,360.0
1281.37,31.0,263.0,1285.2,227.0,124.0
1282.04,109.0,345.0,1287.19,47.0,271.0
1282.67,203.0,30.0,1288.58,167.0,341.0
1287.78,254.0,200.0,1290.01,222.0,90.0
1289.64,16.0,351.0,1292.04,142.0,187.0
1290.76,121.0,365.0,1292.51,156.0,310.0
1294.84,365.0,92.0,1295.5,316.0,164.0
1295.04,136.0,311.0,1296.5,81.0,285.0
1299.31,102.0,28.0,1298.1,207.0,93.0
1303.44,65.0,55.0,1299.24,313.0,77.0
1305.13,282.0,224.0,1300.32,353.0,36.0
1307.12,144.0,21.0,1303.93,99.0,299.0
1307.82,69.0,39.0,1306.55,83.0,133.0
1311.05,195.0,322.0,1308.22,69.0,355.0
1313.19,148.0,280.0,1311.61,163.0,301.0
1314.07,301.0,244.0,1313.39,230.0,49.0
1320.13,319.0,361.0,1315.15,88.0,277.0
1328.56,315.0,87.0,1319.26,275.0,96.0
1329.33,5.0,399.0,1329.71,344.0,208.0
1334.3,277.0,182.0,1337.04,39.0,198.0
1335.12,14.0,377.0,1339.5,293.0,151.0
1335.4,325.0,165.0,1340.95,67.0,61.0
1339.58,99.0,9.0,1341.82,320.0,185.0
1343.53,135.0,260.0,1348.01,43.0,327.0
1346.61,358.0,39.0,1350.53,104.0,349.0
1350.33,371.0,28.0,1352.92,76.0,327.0
1353.89,22.0,192.0,1354.29,288.0,113.0
1355.14,264.0,210.0,1355.31,324.0,142.0
1357.18,100.0,321.0,1355.64,358.0,42.0
1357.95,212.0,40.0,1358.31,9.0,288.0
1358.75,53.0,240.0,1358.67,36.0,395.0
1358.87,71.0,284.0,1360.47,134.0,275.0
1362.41,206.0,61.0,1360.65,130.0,284.0
1362.98,106.0,225.0,1361.87,179.0,262.0
1365.36,3.0,398.0,1362.33,45.0,289.0
1366.87,361.0,44.0,1363.14,78.0,379.0
1371.74,370.0,77.0,1374.05,388.0,41.0
1375.26,340.0,319.0,1376.64,365.0,116.0
1379.66,393.0,79.0,1385.14,110.0,388.0
1384.23,279.0,309.0,1386.8,380.0,22.0
1386.74,51.0,5.0,1387.6,168.0,73.0
1391.27,386.0,371.0,1393.78,394.0,4.0
1392.05,354.0,380.0,1396.37,380.0,9.0
1396.83,307.0,184.0,1405.08,199.0,18.0
1404.24,397.0,103.0,1410.43,333.0,365.0
1410.92,56.0,11.0,1412.41,186.0,230.0
1411.46,378.0,292.0,1412.55,340.0,69.0
1415.31,10.0,393.0,1413.26,310.0,254.0
1415.45,172.0,82.0,1414.34,58.0,312.0
1415.82,41.0,102.0,1415.22,353.0,60.0
1418.27,177.0,272.0,1416.31,22.0,355.0
1419.0,153.0,310.0,1418.0,50.0,219.0
1419.72,140.0,289.0,1418.37,361.0,27.0
1420.02,50.0,347.0,1418.48,156.0,165.0
1420.27,363.0,112.0,1419.24,302.0,163.0
1420.65,67.0,341.0,1419.84,84.0,333.0
1420.91,161.0,241.0,1421.72,253.0,81.0
1422.14,42.0,370.0,1422.45,57.0,281.0
1422.33,170.0,156.0,1423.47,79.0,364.0
1423.71,383.0,62.0,1425.31,33.0,330.0
1425.09,240.0,247.0,1426.07,359.0,38.0
1425.51,370.0,75.0,1426.55,331.0,72.0
1426.16,172.0,181.0,1427.13,59.0,291.0
1426.77,326.0,181.0,1427.87,31.0,274.0
1427.79,126.0,46.0,1428.88,49.0,343.0
1430.73,56.0,309.0,1429.4,3.0,320.0
1431.78,356.0,171.0,1429.8,137.0,385.0
1433.16,16.0,385.0,1430.02,88.0,388.0
1433.74,211.0,179.0,1430.62,366.0,38.0
1434.33,54.0,140.0,1430.96,273.0,144.0
1434.91,88.0,111.0,1431.97,98.0,220.0
1435.86,199.0,155.0,1434.09,310.0,103.0
1437.87,146.0,81.0,1434.19,92.0,136.0
1438.61,376.0,256.0,1436.21,305.0,106.0
1439.5,90.0,85.0,1439.34,392.0,21.0
1440.73,4.0,397.0,1439.75,59.0,366.0
1441.9,292.0,53.0,1440.97,61.0,345.0
1442.65,6.0,395.0,1442.62,6.0,309.0
1443.28,273.0,51.0,1445.06,12.0,266.0
1444.27,96.0,276.0,1445.65,392.0,15.0
1445.99,368.0,295.0,1445.88,240.0,174.0
1449.47,325.0,187.0,1446.13,252.0,147.0
1450.02,83.0,363.0,1446.29,51.0,385.0
1455.83,373.0,234.0,1448.86,396.0,19.0
1473.32,373.0,279.0,1474.35,398.0,27.0
1650.25,304.0,331.0,1659.89,164.0,78.0
1661.32,47.0,2.0,1662.36,107.0,393.0
1733.02,346.0,21.0,1719.73,361.0,56.0
1757.87,368.0,373.0,1761.39,322.0,391.0
2869.33,402.0,12.0,2867.51,374.0,8.0
2893.77,79.0,8.0,2893.73,220.0,15.0
2898.9,0.0,379.0,2897.1,300.0,65.0
2899.03,92.0,382.0,2900.3,8.0,387.0
2901.75,8.0,300.0,2900.71,174.0,287.0
2903.52,102.0,366.0,2901.54,376.0,10.0
2904.84,98.0,375.0,2901.88,14.0,372.0
2904.92,187.0,157.0,2903.85,10.0,375.0
2905.43,299.0,384.0,2907.03,228.0,239.0
2908.72,400.0,69.0,2907.6,22.0,390.0
2909.81,136.0,319.0,2909.15,235.0,94.0
2910.04,183.0,238.0,2909.69,18.0,80.0
2910.13,21.0,68.0,2910.38,199.0,363.0
2911.06,11.0,397.0,2912.21,25.0,174.0
2911.3,132.0,63.0,2912.81,30.0,204.0
2914.1,34.0,147.0,2913.84,11.0,323.0
2914.63,80.0,359.0,2914.24,40.0,381.0
2916.11,287.0,350.0,2914.67,69.0,123.0
2916.95,183.0,32.0,2915.49,51.0,172.0
2917.29,228.0,70.0,2915.77,298.0,312.0
2919.01,314.0,95.0,2917.53,193.0,305.0
2919.12,285.0,89.0,2921.41,56.0,399.0
2919.39,216.0,255.0,2921.58,93.0,111.0
2919.5,36.0,380.0,2921.85,234.0,85.0
2921.17,177.0,57.0,2922.46,4.0,357.0
2922.99,276.0,167.0,2922.76,184.0,389.0
2924.06,222.0,236.0,2923.03,292.0,315.0
2925.05,24.0,393.0,2923.6,34.0,180.0
2925.16,22.0,395.0,2924.7,322.0,317.0
2929.71,87.0,304.0,2926.39,42.0,76.0
2931.71,32.0,143.0,2927.56,280.0,116.0
2933.46,13.0,312.0,2934.24,5.0,337.0
2935.39,380.0,84.0,2936.93,14.0,379.0
2935.66,350.0,381.0,2936.99,379.0,42.0
2936.68,80.0,355.0,2938.02,312.0,47.0
2938.0,3.0,376.0,2939.98,242.0,237.0
2939.53,352.0,307.0,2940.94,26.0,381.0
2941.46,157.0,317.0,2941.87,18.0,359.0
2941.76,165.0,256.0,2942.69,250.0,213.0
2943.56,309.0,138.0,2943.69,273.0,58.0
2947.06,10.0,392.0,2944.58,231.0,352.0
2949.34,18.0,330.0,2948.83,28.0,108.0
2949.59,268.0,298.0,2949.91,339.0,392.0
2951.44,262.0,136.0,2953.51,343.0,257.0
2952.12,221.0,16.0,2955.74,216.0,273.0
2953.1,153.0,16.0,2956.73,9.0,351.0
2954.88,124.0,221.0,2957.26,20.0,337.0
2956.53,391.0,189.0,2961.32,21.0,148.0
2958.97,130.0,18.0,2962.1,37.0,190.0
2962.16,295.0,269.0,2962.44,394.0,34.0
2962.73,349.0,342.0,2964.57,314.0,88.0
2964.16,187.0,285.0,2965.93,383.0,4.0
2965.42,321.0,250.0,2966.56,251.0,54.0
2966.79,14.0,314.0,2968.6,172.0,223.0
2967.82,234.0,217.0,2968.97,200.0,88.0
2969.63,30.0,48.0,2970.16,334.0,151.0
2973.56,395.0,162.0,2972.46,122.0,272.0
2978.78,219.0,115.0,2972.92,73.0,163.0
2979.28,43.0,14.0,2973.54,384.0,3.0
2979.87,400.0,73.0,2975.97,116.0,33.0
2980.56,279.0,79.0,2976.86,113.0,28.0
2982.12,259.0,49.0,2980.63,67.0,31.0
2986.66,351.0,388.0,2987.33,290.0,54.0
2988.86,82.0,6.0,2989.48,103.0,130.0
2992.2,180.0,11.0,2991.19,317.0,140.0
2994.14,2.0,401.0,2993.04,23.0,400.0
2994.38,28.0,378.0,2993.52,1.0,373.0
2994.93,288.0,77.0,2997.5,28.0,401.0
3001.26,254.0,19.0,2999.23,1.0,278.0
3004.72,28.0,329.0,3003.05,357.0,207.0
3005.73,8.0,400.0,3007.48,349.0,397.0
3007.88,301.0,247.0,3012.45,351.0,59.0
3015.07,51.0,2.0,3013.72,177.0,243.0
3017.0,340.0,245.0,3016.99,116.0,399.0
3035.56,296.0,384.0,3024.58,282.0,377.0
3042.36,41.0,1.0,3037.75,399.0,36.0
3044.12,367.0,356.0,3041.91,149.0,353.0
3051.94,387.0,4.0,3042.39,117.0,397.0
3061.53,391.0,387.0,3062.23,401.0,6.0
3065.57,398.0,386.0,3069.88,396.0,45.0
3069.31,375.0,304.0,3070.75,402.0,1.0
3080.69,384.0,364.0,3082.65,390.0,58.0
3083.97,383.0,27.0,3093.64,399.0,13.0
3088.4,389.0,13.0,3104.12,375.0,1.0
