3WN,3CNTZ,3CNTR,5WN,5CNTZ,5CNTR
1017.76,120.0,332.0,1023.42,189.0,324.0
1021.49,339.0,135.0,1024.83,45.0,146.0
1035.5,54.0,364.0,1031.7,171.0,158.0
1036.71,275.0,233.0,1032.3,162.0,129.0
1038.95,385.0,9.0,1033.66,189.0,352.0
1039.4,59.0,227.0,1038.93,164.0,339.0
1041.7,192.0,280.0,1040.96,317.0,149.0
1044.51,67.0,288.0,1041.6,156.0,127.0
1045.46,198.0,125.0,1044.47,335.0,135.0
1048.9,30.0,85.0,1048.24,25.0,287.0
1053.23,190.0,329.0,1049.54,352.0,280.0
1054.84,107.0,267.0,1049.92,343.0,303.0
1058.12,347.0,135.0,1052.27,113.0,51.0
1059.77,360.0,98.0,1054.53,38.0,289.0
1064.69,316.0,182.0,1067.52,328.0,105.0
1065.89,335.0,168.0,1070.35,227.0,96.0
1068.82,66.0,275.0,1070.81,290.0,99.0
1070.7,364.0,65.0,1073.48,270.0,231.0
1082.47,217.0,305.0,1078.27,111.0,126.0
1085.25,60.0,314.0,1079.4,214.0,293.0
1096.27,10.0,110.0,1093.24,68.0,204.0
1102.68,136.0,253.0,1097.25,108.0,351.0
1104.7,133.0,284.0,1101.38,71.0,97.0
1106.95,206.0,269.0,1108.96,209.0,191.0
1108.76,374.0,38.0,1111.27,205.0,164.0
1113.69,292.0,213.0,1116.59,119.0,67.0
1120.28,201.0,234.0,1117.53,381.0,325.0
1122.1,362.0,54.0,1122.76,366.0,205.0
1124.33,261.0,202.0,1132.34,305.0,223.0
1134.86,241.0,243.0,1142.68,204.0,88.0
1138.15,268.0,190.0,1152.32,150.0,270.0
1153.87,266.0,196.0,1152.56,74.0,227.0
1156.31,52.0,169.0,1170.92,76.0,149.0
1160.55,179.0,292.0,1173.8,112.0,179.0
1164.19,59.0,256.0,1174.07,98.0,202.0
1175.81,212.0,151.0,1178.98,253.0,258.0
1182.67,63.0,316.0,1192.56,342.0,197.0
1188.8,379.0,53.0,1194.24,235.0,301.0
1194.14,354.0,63.0,1196.71,74.0,69.0
1194.88,356.0,62.0,1205.92,392.0,300.0
1202.76,55.0,352.0,1212.25,261.0,324.0
1211.11,121.0,210.0,1219.82,77.0,248.0
1220.73,1.0,50.0,1220.31,85.0,261.0
1225.82,351.0,107.0,1230.17,178.0,344.0
1228.2,308.0,193.0,1233.62,338.0,108.0
1228.97,48.0,324.0,1237.09,198.0,220.0
1234.66,78.0,356.0,1237.27,90.0,336.0
1236.71,345.0,96.0,1238.29,227.0,103.0
1237.03,276.0,205.0,1239.22,263.0,219.0
1241.34,307.0,260.0,1241.33,330.0,266.0
1242.69,340.0,183.0,1245.36,274.0,320.0
1248.41,98.0,343.0,1246.14,319.0,38.0
1249.14,354.0,186.0,1251.25,159.0,56.0
1251.09,52.0,341.0,1253.11,256.0,197.0
1251.99,233.0,196.0,1255.34,345.0,73.0
1255.37,24.0,236.0,1256.33,167.0,36.0
1264.33,295.0,206.0,1259.99,63.0,139.0
1264.54,296.0,251.0,1261.53,93.0,354.0
1267.09,159.0,246.0,1262.32,61.0,113.0
1267.7,16.0,93.0,1269.07,273.0,332.0
1270.08,173.0,286.0,1271.72,82.0,99.0
1273.31,281.0,272.0,1272.92,142.0,317.0
1274.02,136.0,319.0,1273.48,76.0,128.0
1275.73,36.0,136.0,1277.9,248.0,178.0
1278.17,96.0,336.0,1279.92,332.0,58.0
1286.99,377.0,70.0,1281.37,31.0,263.0
1287.35,103.0,362.0,1282.04,109.0,345.0
1287.9,33.0,21.0,1282.67,203.0,30.0
1288.85,121.0,327.0,1287.78,254.0,200.0
1289.53,210.0,113.0,1289.64,16.0,351.0
1290.81,300.0,297.0,1290.76,121.0,365.0
1293.53,24.0,105.0,1294.84,365.0,92.0
1295.21,260.0,119.0,1295.04,136.0,311.0
1298.96,175.0,327.0,1299.31,102.0,28.0
1300.56,189.0,59.0,1303.44,65.0,55.0
1303.54,186.0,52.0,1305.13,282.0,224.0
1310.13,307.0,224.0,1307.12,144.0,21.0
1310.66,105.0,371.0,1307.82,69.0,39.0
1311.17,16.0,47.0,1311.05,195.0,322.0
1314.34,198.0,35.0,1313.19,148.0,280.0
1317.52,64.0,386.0,1314.07,301.0,244.0
1328.84,102.0,394.0,1320.13,319.0,361.0
1329.8,258.0,149.0,1328.56,315.0,87.0
1329.97,84.0,74.0,1329.33,5.0,399.0
1334.2,382.0,104.0,1334.3,277.0,182.0
1337.19,74.0,350.0,1335.12,14.0,377.0
1337.39,248.0,348.0,1335.4,325.0,165.0
1337.88,193.0,353.0,1339.58,99.0,9.0
1339.58,313.0,282.0,1343.53,135.0,260.0
1348.35,7.0,46.0,1346.61,358.0,39.0
1349.61,87.0,373.0,1350.33,371.0,28.0
1352.32,220.0,322.0,1353.89,22.0,192.0
1353.87,171.0,172.0,1355.14,264.0,210.0
1357.02,367.0,147.0,1357.18,100.0,321.0
1357.1,23.0,33.0,1357.95,212.0,40.0
1358.68,210.0,223.0,1358.75,53.0,240.0
1360.08,154.0,354.0,1358.87,71.0,284.0
1361.87,281.0,183.0,1362.41,206.0,61.0
1362.82,80.0,366.0,1362.98,106.0,225.0
1363.23,254.0,249.0,1365.36,3.0,398.0
1365.47,54.0,343.0,1366.87,361.0,44.0
1369.36,328.0,127.0,1371.74,370.0,77.0
1379.73,322.0,217.0,1375.26,340.0,319.0
1381.33,30.0,395.0,1379.66,393.0,79.0
1383.35,392.0,4.0,1384.23,279.0,309.0
1386.86,199.0,57.0,1386.74,51.0,5.0
1391.09,397.0,12.0,1391.27,386.0,371.0
1393.15,384.0,7.0,1392.05,354.0,380.0
1395.57,226.0,49.0,1396.83,307.0,184.0
1407.0,321.0,42.0,1404.24,397.0,103.0
1408.64,349.0,36.0,1410.92,56.0,11.0
1408.83,336.0,36.0,1411.46,378.0,292.0
1412.93,342.0,167.0,1415.31,10.0,393.0
1414.39,269.0,159.0,1415.45,172.0,82.0
1415.47,44.0,89.0,1415.82,41.0,102.0
1415.61,224.0,142.0,1418.27,177.0,272.0
1416.27,195.0,157.0,1419.0,153.0,310.0
1416.47,78.0,312.0,1419.72,140.0,289.0
1417.69,107.0,382.0,1420.02,50.0,347.0
1418.38,71.0,245.0,1420.27,363.0,112.0
1419.1,33.0,270.0,1420.65,67.0,341.0
1419.93,93.0,188.0,1420.91,161.0,241.0
1421.11,65.0,276.0,1422.14,42.0,370.0
1421.93,47.0,383.0,1422.33,170.0,156.0
1422.72,389.0,19.0,1423.71,383.0,62.0
1423.95,133.0,95.0,1425.09,240.0,247.0
1425.73,215.0,254.0,1425.51,370.0,75.0
1426.02,109.0,260.0,1426.16,172.0,181.0
1427.53,367.0,69.0,1426.77,326.0,181.0
1427.64,152.0,288.0,1427.79,126.0,46.0
1428.36,82.0,368.0,1430.73,56.0,309.0
1428.41,98.0,179.0,1431.78,356.0,171.0
1429.66,276.0,153.0,1433.16,16.0,385.0
1432.33,373.0,68.0,1433.74,211.0,179.0
1432.35,116.0,364.0,1434.33,54.0,140.0
1432.69,111.0,390.0,1434.91,88.0,111.0
1434.06,46.0,103.0,1435.86,199.0,155.0
1436.45,390.0,44.0,1437.87,146.0,81.0
1437.26,219.0,140.0,1438.61,376.0,256.0
1437.71,62.0,317.0,1439.5,90.0,85.0
1439.62,92.0,110.0,1440.73,4.0,397.0
1439.99,167.0,158.0,1441.9,292.0,53.0
1441.12,130.0,395.0,1442.65,6.0,395.0
1444.53,29.0,22.0,1443.28,273.0,51.0
1445.4,86.0,360.0,1444.27,96.0,276.0
1446.15,171.0,300.0,1445.99,368.0,295.0
1447.82,336.0,77.0,1449.47,325.0,187.0
1447.91,358.0,48.0,1450.02,83.0,363.0
1456.45,395.0,10.0,1455.83,373.0,234.0
1471.39,396.0,4.0,1473.32,373.0,279.0
1661.17,17.0,398.0,1650.25,304.0,331.0
1666.89,172.0,64.0,1661.32,47.0,2.0
1746.45,333.0,106.0,1733.02,346.0,21.0
1749.9,283.0,166.0,1757.87,368.0,373.0
2880.0,379.0,335.0,2869.33,402.0,12.0
2899.6,116.0,11.0,2893.77,79.0,8.0
2899.93,8.0,319.0,2898.9,0.0,379.0
2901.0,139.0,80.0,2899.03,92.0,382.0
2901.18,51.0,16.0,2901.75,8.0,300.0
2902.06,126.0,348.0,2903.52,102.0,366.0
2902.75,122.0,376.0,2904.84,98.0,375.0
2904.45,100.0,391.0,2904.92,187.0,157.0
2905.51,144.0,232.0,2905.43,299.0,384.0
2905.77,309.0,329.0,2908.72,400.0,69.0
2906.28,6.0,5.0,2909.81,136.0,319.0
2908.83,3.0,71.0,2910.04,183.0,238.0
2909.91,1.0,24.0,2910.13,21.0,68.0
2910.46,279.0,331.0,2911.06,11.0,397.0
2910.77,118.0,377.0,2911.3,132.0,63.0
2913.28,151.0,38.0,2914.1,34.0,147.0
2914.17,298.0,216.0,2914.63,80.0,359.0
2914.89,56.0,379.0,2916.11,287.0,350.0
2916.04,75.0,397.0,2916.95,183.0,32.0
2918.76,11.0,32.0,2917.29,228.0,70.0
2921.77,113.0,345.0,2919.01,314.0,95.0
2921.98,371.0,326.0,2919.12,285.0,89.0
2924.35,19.0,393.0,2919.39,216.0,255.0
2925.86,86.0,388.0,2919.5,36.0,380.0
2925.88,58.0,379.0,2921.17,177.0,57.0
2926.73,270.0,265.0,2922.99,276.0,167.0
2929.68,21.0,164.0,2924.06,222.0,236.0
2930.7,181.0,339.0,2925.05,24.0,393.0
2932.61,245.0,60.0,2925.16,22.0,395.0
2936.64,313.0,257.0,2929.71,87.0,304.0
2936.87,19.0,17.0,2931.71,32.0,143.0
2937.51,113.0,357.0,2933.46,13.0,312.0
2938.56,141.0,306.0,2935.39,380.0,84.0
2939.67,205.0,245.0,2935.66,350.0,381.0
2940.49,325.0,269.0,2936.68,80.0,355.0
2942.57,325.0,181.0,2938.0,3.0,376.0
2944.28,250.0,113.0,2939.53,352.0,307.0
2944.46,43.0,16.0,2941.46,157.0,317.0
2946.49,128.0,76.0,2941.76,165.0,256.0
2947.44,89.0,351.0,2943.56,309.0,138.0
2947.65,10.0,76.0,2947.06,10.0,392.0
2947.88,374.0,144.0,2949.34,18.0,330.0
2949.32,101.0,384.0,2949.59,268.0,298.0
2951.22,317.0,337.0,2951.44,262.0,136.0
2954.05,332.0,256.0,2952.12,221.0,16.0
2954.56,82.0,390.0,2953.1,153.0,16.0
2957.06,111.0,267.0,2954.88,124.0,221.0
2957.86,284.0,302.0,2956.53,391.0,189.0
2958.17,36.0,57.0,2958.97,130.0,18.0
2960.15,333.0,117.0,2962.16,295.0,269.0
2960.97,90.0,371.0,2962.73,349.0,342.0
2962.39,39.0,192.0,2964.16,187.0,285.0
2964.47,394.0,3.0,2965.42,321.0,250.0
2965.45,400.0,13.0,2966.79,14.0,314.0
2968.53,154.0,295.0,2967.82,234.0,217.0
2970.03,195.0,43.0,2969.63,30.0,48.0
2972.26,253.0,48.0,2973.56,395.0,162.0
2972.32,331.0,30.0,2978.78,219.0,115.0
2973.86,130.0,301.0,2979.28,43.0,14.0
2974.74,70.0,333.0,2979.87,400.0,73.0
2977.95,266.0,33.0,2980.56,279.0,79.0
2980.97,305.0,100.0,2982.12,259.0,49.0
2982.31,285.0,40.0,2986.66,351.0,388.0
2985.55,235.0,25.0,2988.86,82.0,6.0
2985.69,227.0,83.0,2992.2,180.0,11.0
2994.05,94.0,401.0,2994.14,2.0,401.0
2995.0,7.0,375.0,2994.38,28.0,378.0
2996.35,337.0,296.0,2994.93,288.0,77.0
2999.36,4.0,200.0,3001.26,254.0,19.0
3002.62,102.0,400.0,3004.72,28.0,329.0
3005.64,141.0,128.0,3005.73,8.0,400.0
3007.19,4.0,133.0,3007.88,301.0,247.0
3015.74,342.0,15.0,3015.07,51.0,2.0
3017.79,25.0,398.0,3017.0,340.0,245.0
3026.86,288.0,297.0,3035.56,296.0,384.0
3027.89,146.0,118.0,3042.36,41.0,1.0
3037.2,382.0,85.0,3044.12,367.0,356.0
3044.42,38.0,400.0,3051.94,387.0,4.0
3059.73,402.0,12.0,3061.53,391.0,387.0
3065.3,401.0,18.0,3065.57,398.0,386.0
3072.32,397.0,22.0,3069.31,375.0,304.0
3078.85,392.0,2.0,3080.69,384.0,364.0
3088.34,399.0,6.0,3083.97,383.0,27.0
3099.62,385.0,0.0,3088.4,389.0,13.0
